prompt_id,condition_id,sentence_id,repetition_index,provider,model_id,sentence_type,expected_schema_primary,main_image_schema,literal_or_metaphorical,schema_present,provider_predicted_none,other_provider_votes
p_structured_roles_v2_abstention,c_temp_03_v1,s0158,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0158,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0158,0,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0158,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0158,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0158,1,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0161,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0161,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0161,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0161,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0161,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0161,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0164,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0164,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0164,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0164,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0164,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0164,1,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0165,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0165,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0165,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0165,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0165,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0165,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0167,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0167,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0167,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0167,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0167,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0167,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0192,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0197,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0197,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0197,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0197,1,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0197,1,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0197,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0199,1,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0200,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_03_v1,s0200,1,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0025,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0025,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0025,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0027,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0027,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0027,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0032,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0032,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0032,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0033,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0033,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0033,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0058,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0065,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,VERTICALITY,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': True}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0066,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0066,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0066,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0068,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0091,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0092,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0099,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0099,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0099,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0125,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0125,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,VERTICALITY,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0125,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0129,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0129,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0129,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0130,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0130,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0130,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0134,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0134,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,uncertain,uncertain,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0134,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0158,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0158,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0158,0,google,gemini_2_5_flash,control_weak_schema,NONE,BLOCKAGE,metaphorical,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0161,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0161,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0161,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0164,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0164,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0164,0,google,gemini_2_5_flash,control_weak_schema,NONE,FORCE,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0165,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0165,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0165,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0167,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0167,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0167,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0192,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0197,0,openai,openai_gpt_5_4_mini,control_weak_schema,NONE,NONE,control,no,True,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0197,0,anthropic,claude_sonnet_4_6,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0197,0,google,gemini_2_5_flash,control_weak_schema,NONE,SOURCE_PATH_GOAL,literal,yes,False,"{'openai': True, 'anthropic': False, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0199,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
p_structured_roles_v2_abstention,c_temp_0_v1,s0200,0,google,gemini_2_5_flash,control_weak_schema,NONE,CONTAINER,metaphorical,yes,False,"{'openai': True, 'anthropic': True, 'google': False}"
